year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_rate,cancel_rate,total_delay_minutes,period
2017,4,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",187.0,18.0,12.94,0.0,2.8,0.0,2.26,0.0,0.0,886.0,608.0,0.0,94.0,0.0,184.0,0.0962566844919786,0.0,886.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",113.0,17.0,8.5,1.86,3.02,0.0,3.62,0.0,0.0,847.0,530.0,78.0,117.0,0.0,122.0,0.1504424778761062,0.0,847.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",270.0,28.0,11.49,0.0,9.48,0.0,7.03,1.0,3.0,1366.0,669.0,0.0,240.0,0.0,457.0,0.1037037037037037,0.003703703703703704,1366.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",182.0,46.0,16.4,0.63,9.94,0.0,19.04,2.0,0.0,3150.0,1474.0,10.0,361.0,0.0,1305.0,0.25274725274725274,0.01098901098901099,3150.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",166.0,38.0,14.22,0.0,12.37,0.0,11.41,2.0,1.0,2769.0,1372.0,0.0,542.0,0.0,855.0,0.2289156626506024,0.012048192771084338,2769.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",52.0,10.0,0.18,0.83,6.41,0.0,2.58,0.0,0.0,586.0,6.0,106.0,213.0,0.0,261.0,0.19230769230769232,0.0,586.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",110.0,7.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,432.0,275.0,0.0,55.0,0.0,102.0,0.06363636363636363,0.0,432.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",27.0,6.0,1.88,0.0,2.48,0.0,1.64,0.0,0.0,284.0,133.0,0.0,95.0,0.0,56.0,0.2222222222222222,0.0,284.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",50.0,4.0,1.97,0.0,1.0,0.0,1.03,0.0,0.0,226.0,150.0,0.0,46.0,0.0,30.0,0.08,0.0,226.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",139.0,8.0,5.24,0.0,1.69,0.0,1.07,0.0,0.0,347.0,248.0,0.0,51.0,0.0,48.0,0.05755395683453238,0.0,347.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",43.0,6.0,2.0,0.0,1.04,0.0,2.96,0.0,0.0,274.0,58.0,0.0,22.0,0.0,194.0,0.13953488372093023,0.0,274.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",32.0,7.0,1.91,0.0,2.29,0.0,2.8,2.0,0.0,464.0,278.0,0.0,59.0,0.0,127.0,0.21875,0.0625,464.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",50.0,3.0,0.0,0.0,1.16,0.0,1.84,0.0,0.0,78.0,0.0,0.0,29.0,0.0,49.0,0.06,0.0,78.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",55.0,6.0,2.21,0.0,3.79,0.0,0.0,0.0,0.0,374.0,188.0,0.0,186.0,0.0,0.0,0.10909090909090909,0.0,374.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",892.0,175.0,35.37,7.33,64.38,0.0,67.91,3.0,5.0,10620.0,3843.0,396.0,2882.0,0.0,3499.0,0.1961883408071749,0.0033632286995515697,10620.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",268.0,53.0,22.33,0.0,12.99,0.0,17.67,6.0,0.0,2933.0,1612.0,0.0,325.0,0.0,996.0,0.19776119402985073,0.022388059701492536,2933.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",198.0,19.0,7.53,0.0,4.29,0.0,7.18,0.0,0.0,1184.0,588.0,0.0,148.0,0.0,448.0,0.09595959595959595,0.0,1184.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,IFP,"Bullhead City, AZ: Laughlin/Bullhead International",30.0,2.0,0.0,0.0,1.44,0.0,0.56,0.0,0.0,60.0,0.0,0.0,36.0,0.0,24.0,0.06666666666666667,0.0,60.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",42.0,10.0,0.35,0.0,0.53,0.0,9.12,2.0,0.0,832.0,68.0,0.0,38.0,0.0,726.0,0.23809523809523808,0.047619047619047616,832.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",55.0,7.0,4.71,1.0,1.01,0.0,0.28,0.0,0.0,510.0,415.0,39.0,48.0,0.0,8.0,0.12727272727272726,0.0,510.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",119.0,19.0,3.53,0.0,7.58,0.0,7.88,2.0,0.0,729.0,91.0,0.0,227.0,0.0,411.0,0.15966386554621848,0.01680672268907563,729.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",52.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,205.0,138.0,0.0,0.0,0.0,67.0,0.057692307692307696,0.0,205.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,ISN,"Williston, ND: Sloulin Field International",85.0,4.0,1.48,0.0,0.15,0.0,2.37,0.0,1.0,105.0,51.0,0.0,3.0,0.0,51.0,0.047058823529411764,0.0,105.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",85.0,15.0,7.64,1.08,1.56,0.0,4.72,0.0,1.0,1315.0,606.0,332.0,144.0,0.0,233.0,0.17647058823529413,0.0,1315.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",54.0,6.0,3.57,1.11,1.14,0.0,0.17,0.0,0.0,335.0,213.0,71.0,47.0,0.0,4.0,0.1111111111111111,0.0,335.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",19.0,5.0,1.39,0.0,2.61,0.0,1.0,0.0,0.0,206.0,84.0,0.0,76.0,0.0,46.0,0.2631578947368421,0.0,206.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",81.0,4.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,349.0,172.0,0.0,0.0,0.0,177.0,0.04938271604938271,0.037037037037037035,349.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",141.0,32.0,15.58,0.8,6.16,0.0,9.47,2.0,0.0,2793.0,1303.0,47.0,403.0,0.0,1040.0,0.22695035460992907,0.014184397163120567,2793.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",50.0,5.0,3.19,0.0,1.81,0.0,0.0,0.0,0.0,133.0,104.0,0.0,29.0,0.0,0.0,0.1,0.0,133.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",256.0,43.0,11.17,1.47,7.45,0.0,22.91,0.0,0.0,2367.0,932.0,35.0,178.0,0.0,1222.0,0.16796875,0.0,2367.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2550.0,786.0,86.39,31.74,370.2,0.17,297.5,19.0,0.0,49067.0,9590.0,1778.0,16736.0,10.0,20953.0,0.30823529411764705,0.007450980392156863,49067.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",80.0,8.0,4.97,0.0,1.74,0.0,1.3,0.0,0.0,834.0,521.0,0.0,74.0,0.0,239.0,0.1,0.0,834.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",106.0,19.0,9.1,0.0,5.01,0.0,4.89,3.0,0.0,1718.0,1252.0,0.0,169.0,0.0,297.0,0.1792452830188679,0.02830188679245283,1718.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",34.0,6.0,0.38,0.25,1.18,0.0,4.2,2.0,0.0,679.0,23.0,14.0,53.0,0.0,589.0,0.17647058823529413,0.058823529411764705,679.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",113.0,33.0,10.71,0.0,19.16,0.0,3.13,3.0,1.0,1807.0,535.0,0.0,1117.0,0.0,155.0,0.2920353982300885,0.02654867256637168,1807.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",118.0,11.0,4.36,0.0,2.06,0.0,4.58,0.0,0.0,511.0,151.0,0.0,73.0,0.0,287.0,0.09322033898305085,0.0,511.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",40.0,10.0,3.57,0.41,3.11,0.0,2.91,1.0,0.0,676.0,295.0,14.0,146.0,0.0,221.0,0.25,0.025,676.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",173.0,22.0,9.85,0.4,6.81,0.0,4.94,2.0,0.0,1672.0,1248.0,16.0,231.0,0.0,177.0,0.12716763005780346,0.011560693641618497,1672.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,LSE,"La Crosse, WI: La Crosse Regional",170.0,39.0,11.46,0.09,13.13,0.0,14.31,3.0,0.0,2706.0,563.0,21.0,397.0,0.0,1725.0,0.22941176470588234,0.01764705882352941,2706.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",60.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,95.0,0.03333333333333333,0.0,95.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",63.0,10.0,3.0,0.28,5.22,0.0,1.5,1.0,1.0,270.0,107.0,7.0,119.0,0.0,37.0,0.15873015873015872,0.015873015873015872,270.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",222.0,30.0,14.37,1.0,3.16,0.0,11.47,5.0,0.0,2261.0,1241.0,127.0,115.0,0.0,778.0,0.13513513513513514,0.02252252252252252,2261.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",201.0,54.0,17.77,0.7,12.29,0.0,23.23,5.0,0.0,3786.0,1872.0,17.0,492.0,0.0,1405.0,0.26865671641791045,0.024875621890547265,3786.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",57.0,4.0,2.0,0.38,0.62,0.0,1.0,0.0,0.0,179.0,51.0,20.0,32.0,0.0,76.0,0.07017543859649122,0.0,179.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",96.0,24.0,9.6,4.0,4.44,0.0,5.97,2.0,0.0,1138.0,712.0,74.0,115.0,0.0,237.0,0.25,0.020833333333333332,1138.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",93.0,22.0,5.76,0.83,6.11,0.0,9.3,0.0,0.0,2365.0,1200.0,114.0,156.0,0.0,895.0,0.23655913978494625,0.0,2365.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",161.0,26.0,6.57,0.0,7.89,0.0,11.54,7.0,0.0,1227.0,330.0,0.0,182.0,0.0,715.0,0.16149068322981366,0.043478260869565216,1227.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",111.0,29.0,9.75,4.42,4.63,0.0,10.2,6.0,0.0,4113.0,1807.0,615.0,219.0,0.0,1472.0,0.26126126126126126,0.05405405405405406,4113.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",50.0,14.0,2.12,0.0,3.99,0.0,7.89,1.0,0.0,681.0,153.0,0.0,156.0,0.0,372.0,0.28,0.02,681.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MIA,"Miami, FL: Miami International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",476.0,110.0,39.3,1.07,22.45,0.0,47.18,7.0,0.0,7508.0,3592.0,55.0,807.0,0.0,3054.0,0.23109243697478993,0.014705882352941176,7508.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MKG,"Muskegon, MI: Muskegon County",55.0,5.0,1.89,0.0,0.57,0.0,2.54,1.0,0.0,335.0,98.0,0.0,89.0,0.0,148.0,0.09090909090909091,0.01818181818181818,335.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad City International",166.0,42.0,7.87,0.0,10.46,0.0,23.67,4.0,0.0,3246.0,1046.0,0.0,430.0,0.0,1770.0,0.25301204819277107,0.024096385542168676,3246.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MMH,"Mammoth Lakes, CA: Mammoth Lakes Airport",3.0,1.0,0.41,0.0,0.0,0.0,0.59,0.0,0.0,102.0,42.0,0.0,0.0,0.0,60.0,0.3333333333333333,0.0,102.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",83.0,18.0,5.15,3.42,2.64,0.0,6.78,5.0,0.0,1161.0,331.0,198.0,122.0,0.0,510.0,0.21686746987951808,0.060240963855421686,1161.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",139.0,22.0,9.95,1.0,4.55,0.0,6.5,0.0,0.0,1489.0,505.0,63.0,108.0,0.0,813.0,0.15827338129496402,0.0,1489.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Sawyer International",85.0,14.0,2.0,3.29,0.74,0.0,7.97,0.0,0.0,803.0,124.0,191.0,13.0,0.0,475.0,0.16470588235294117,0.0,803.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",211.0,61.0,13.39,0.3,14.38,0.0,32.94,9.0,0.0,3767.0,1270.0,13.0,529.0,0.0,1955.0,0.2890995260663507,0.04265402843601896,3767.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",337.0,51.0,24.19,0.0,7.27,0.0,19.54,6.0,0.0,3953.0,2096.0,0.0,325.0,0.0,1532.0,0.1513353115727003,0.017804154302670624,3953.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula International",81.0,7.0,3.9,0.0,0.15,0.0,2.95,0.0,1.0,528.0,231.0,0.0,26.0,0.0,271.0,0.08641975308641975,0.0,528.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",2983.0,360.0,85.14,6.29,92.92,0.81,174.84,13.0,3.0,37154.0,20108.0,444.0,2972.0,22.0,13608.0,0.12068387529332886,0.004358028830036876,37154.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",329.0,57.0,24.52,1.0,13.73,0.0,17.76,2.0,1.0,4374.0,2303.0,135.0,569.0,0.0,1367.0,0.17325227963525835,0.0060790273556231,4374.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",226.0,40.0,11.77,0.0,11.14,0.0,17.1,1.0,0.0,1828.0,766.0,0.0,319.0,0.0,743.0,0.17699115044247787,0.004424778761061947,1828.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",380.0,80.0,20.65,0.2,14.59,0.0,44.57,21.0,0.0,5898.0,1768.0,9.0,789.0,0.0,3332.0,0.21052631578947367,0.05526315789473684,5898.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6497.0,1262.0,206.16,29.02,391.21,0.65,634.96,124.0,8.0,106086.0,31536.0,5134.0,20929.0,11.0,48476.0,0.19424349699861473,0.019085731876250577,106086.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",83.0,22.0,10.65,0.0,3.05,0.0,8.3,1.0,0.0,2410.0,1798.0,0.0,182.0,0.0,430.0,0.26506024096385544,0.012048192771084338,2410.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",17.0,8.0,1.45,0.0,1.65,0.0,4.89,4.0,0.0,663.0,110.0,0.0,60.0,0.0,493.0,0.47058823529411764,0.23529411764705882,663.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,PAH,"Paducah, KY: Barkley Regional",56.0,14.0,6.37,0.0,2.95,0.0,4.68,2.0,1.0,1305.0,966.0,0.0,72.0,0.0,267.0,0.25,0.03571428571428571,1305.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",865.0,142.0,25.72,2.02,51.67,0.0,62.6,5.0,0.0,8276.0,3141.0,77.0,1617.0,0.0,3441.0,0.16416184971098266,0.005780346820809248,8276.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",78.0,13.0,4.91,0.84,3.3,0.0,3.95,0.0,0.0,1434.0,675.0,124.0,199.0,0.0,436.0,0.16666666666666666,0.0,1434.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1152.0,100.0,29.01,1.0,20.11,1.0,48.88,3.0,1.0,7412.0,3694.0,49.0,449.0,44.0,3176.0,0.08680555555555555,0.0026041666666666665,7412.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",177.0,55.0,17.16,2.89,13.84,0.0,21.1,1.0,2.0,5122.0,1608.0,1185.0,579.0,0.0,1750.0,0.3107344632768362,0.005649717514124294,5122.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",80.0,11.0,1.79,0.0,8.21,0.0,1.0,0.0,0.0,611.0,211.0,0.0,244.0,0.0,156.0,0.1375,0.0,611.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",150.0,46.0,15.87,0.4,9.48,0.0,20.25,1.0,0.0,3196.0,1185.0,57.0,348.0,0.0,1606.0,0.30666666666666664,0.006666666666666667,3196.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",79.0,7.0,4.0,0.0,0.0,0.0,3.0,1.0,2.0,680.0,590.0,0.0,0.0,0.0,90.0,0.08860759493670886,0.012658227848101266,680.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",264.0,28.0,12.32,0.0,6.08,0.0,9.6,2.0,0.0,1720.0,691.0,0.0,152.0,0.0,877.0,0.10606060606060606,0.007575757575757576,1720.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",423.0,74.0,17.53,0.0,10.63,0.0,45.84,10.0,0.0,5554.0,1338.0,0.0,380.0,0.0,3836.0,0.17494089834515367,0.02364066193853428,5554.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.25,0.25,100.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",189.0,16.0,5.05,2.0,3.76,0.0,5.19,0.0,0.0,835.0,516.0,74.0,82.0,0.0,163.0,0.08465608465608465,0.0,835.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,RDD,"Redding, CA: Redding Municipal",90.0,22.0,5.29,1.0,1.53,0.0,14.17,11.0,0.0,2308.0,720.0,45.0,118.0,0.0,1425.0,0.24444444444444444,0.12222222222222222,2308.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",238.0,52.0,12.15,0.0,13.2,0.0,26.65,4.0,0.0,3350.0,1098.0,0.0,346.0,0.0,1906.0,0.2184873949579832,0.01680672268907563,3350.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",57.0,10.0,3.64,0.0,5.62,0.0,0.74,0.0,1.0,387.0,160.0,0.0,177.0,0.0,50.0,0.17543859649122806,0.0,387.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,RHI,"Rhinelander, WI: Rhinelander/Oneida County",60.0,11.0,6.0,0.15,2.74,0.0,2.11,0.0,0.0,1996.0,1697.0,4.0,90.0,0.0,205.0,0.18333333333333332,0.0,1996.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,RIC,"Richmond, VA: Richmond International",78.0,22.0,6.85,0.43,8.25,0.0,6.47,0.0,0.0,1372.0,574.0,18.0,287.0,0.0,493.0,0.28205128205128205,0.0,1372.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,RKS,"Rock Springs, WY: Southwest Wyoming Regional",55.0,8.0,5.45,0.0,1.23,0.0,1.31,0.0,1.0,302.0,217.0,0.0,41.0,0.0,44.0,0.14545454545454545,0.0,302.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",228.0,59.0,12.49,0.0,8.96,0.0,37.56,8.0,0.0,4191.0,877.0,0.0,483.0,0.0,2831.0,0.25877192982456143,0.03508771929824561,4191.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",5.0,3.0,1.86,0.0,0.13,0.0,1.01,0.0,0.0,182.0,63.0,0.0,7.0,0.0,112.0,0.6,0.0,182.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",85.0,11.0,4.88,1.2,0.55,0.0,4.37,1.0,0.0,1044.0,373.0,371.0,29.0,0.0,271.0,0.12941176470588237,0.011764705882352941,1044.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,ROW,"Roswell, NM: Roswell International Air Center",30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,110.0,0.03333333333333333,0.0,110.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,RST,"Rochester, MN: Rochester International",178.0,55.0,16.87,2.13,12.19,0.0,23.81,3.0,1.0,4111.0,1557.0,237.0,450.0,0.0,1867.0,0.3089887640449438,0.016853932584269662,4111.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",621.0,61.0,21.53,2.78,8.16,0.0,28.53,4.0,1.0,3898.0,1536.0,213.0,254.0,0.0,1895.0,0.09822866344605476,0.00644122383252818,3898.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",155.0,26.0,5.04,0.66,8.86,0.0,11.44,0.0,1.0,1612.0,438.0,95.0,345.0,0.0,734.0,0.16774193548387098,0.0,1612.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",42.0,5.0,1.19,1.0,2.55,0.0,0.25,1.0,0.0,167.0,23.0,27.0,98.0,0.0,19.0,0.11904761904761904,0.023809523809523808,167.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",411.0,92.0,20.01,0.81,13.69,0.0,57.49,18.0,1.0,6279.0,1772.0,39.0,394.0,0.0,4074.0,0.22384428223844283,0.043795620437956206,6279.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,SBN,"South Bend, IN: South Bend International",346.0,57.0,30.81,0.97,5.0,0.0,20.21,8.0,1.0,5879.0,3610.0,69.0,157.0,0.0,2043.0,0.16473988439306358,0.023121387283236993,5879.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",338.0,73.0,17.07,0.0,9.55,0.0,46.38,14.0,2.0,7361.0,2150.0,0.0,484.0,0.0,4727.0,0.21597633136094674,0.04142011834319527,7361.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,SCE,"State College, PA: University Park",59.0,12.0,6.67,0.85,2.45,0.0,2.03,0.0,0.0,903.0,664.0,73.0,84.0,0.0,82.0,0.2033898305084746,0.0,903.0,2017-04-01
2017,4,OO,SkyWest Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",130.0,32.0,14.36,1.13,10.53,0.0,5.97,2.0,0.0,2488.0,1348.0,62.0,326.0,0.0,752.0,0.24615384615384617,0.015384615384615385,2488.0,2017-04-01
